Business Date,Symbol,Transaction Date and Time,Last Price (USD),Last Quantity
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 05:43 AM EDT,$0.58,3
20260727,MLB-WIN-FG-02HOSF7EOK1VGP0-PIES000,07/27/26 08:15 AM EDT,$0.51,30
20260727,MLB-WIN-IT5-02HOSF7EOK1VGP0-PIES000,07/27/26 09:37 AM EDT,$0.54,44
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 10:24 AM EDT,$0.57,16
20260727,KBO-TRUNS-FG-000ABKU5I43KKM0-GTE-P00065,07/27/26 10:25 AM EDT,$0.73,20
20260727,MLB-TRUNS-IT5-02HOT9VAOK1VM3G-GTE-P00045,07/27/26 10:26 AM EDT,$0.47,4
20260727,NWSL-DWIN-FG-000A28SHI788EU0-KATW001,07/27/26 10:27 AM EDT,$0.68,5
20260727,MLB-TRUNS-IT5-02HOT9VAOK1VM3G-GTE-P00045,07/27/26 10:27 AM EDT,$0.47,10
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 10:27 AM EDT,$0.46,247
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 10:28 AM EDT,$0.57,5
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 10:28 AM EDT,$0.54,1
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 10:28 AM EDT,$0.47,4
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 10:33 AM EDT,$0.46,10
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 10:37 AM EDT,$0.65,97
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 10:37 AM EDT,$0.57,117
20260727,MLB-MOVY-IT5-02HOSF03OK1VHG0-DERS000-GTE-P00005,07/27/26 10:37 AM EDT,$0.38,5
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 10:39 AM EDT,$0.55,87
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 10:39 AM EDT,$0.44,90
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 10:40 AM EDT,$0.57,84
20260727,MLB-WIN-IT5-02HOT9O1OK1VMH8-CHBS000,07/27/26 10:42 AM EDT,$0.52,5
20260727,KBO-WIN-FG-000ABKVAI43KK20-LGNS000,07/27/26 10:43 AM EDT,$0.76,1
20260727,MLB-TRUNS-IT5-02HOT9O1OK1VMH8-GTE-P00055,07/27/26 10:43 AM EDT,$0.49,5
20260727,MLB-WIN-IT5-02HOSF3DOK1VH80-CIDS000,07/27/26 10:45 AM EDT,$0.65,14
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 10:45 AM EDT,$0.65,14
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 10:47 AM EDT,$0.45,17
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 10:51 AM EDT,$0.56,43
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 10:51 AM EDT,$0.44,690
20260727,MLB-MOVY-IT5-02HOSF03OK1VHG0-DERS000-GTE-P00005,07/27/26 10:52 AM EDT,$0.46,41
20260727,MLB-WIN-IT5-02HOSF7EOK1VGP0-PIES000,07/27/26 10:53 AM EDT,$0.52,37
20260727,KBO-WIN-FG-000ABKSKI43KLPO-KTON000,07/27/26 10:53 AM EDT,$0.59,81
20260727,KBO-WIN-FG-000ABKSKI43KLPO-KTON000,07/27/26 10:54 AM EDT,$0.55,81
20260727,MLB-TRUNS-IT5-02HOSF3DOK1VH80-GTE-P00045,07/27/26 10:58 AM EDT,$0.47,54
20260727,MLB-WIN-IT5-02HOT9R0OK1VNTG-BOOX000,07/27/26 10:59 AM EDT,$0.61,3
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 10:59 AM EDT,$0.65,14
20260727,MLB-WIN-IT5-02HOT9V9OK1VNE0-NYES000,07/27/26 10:59 AM EDT,$0.60,16
20260727,MLB-TRUNS-IT5-02HOT9R0OK1VNTG-GTE-P00055,07/27/26 10:59 AM EDT,$0.46,2
20260727,MLB-WIN-IT5-02HOT9QTOK1VME8-MIRS000,07/27/26 11:00 AM EDT,$0.53,18
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 11:01 AM EDT,$0.56,86
20260727,MLB-MOVY-IT5-02HOT9V9OK1VNE0-NYES000-GTE-P00005,07/27/26 11:01 AM EDT,$0.52,4
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:02 AM EDT,$0.46,10
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 11:03 AM EDT,$0.64,45
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 11:06 AM EDT,$0.56,96
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 11:07 AM EDT,$0.57,44
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 11:07 AM EDT,$0.48,18
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:07 AM EDT,$0.44,18
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:07 AM EDT,$0.46,14
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 11:09 AM EDT,$0.57,84
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 11:09 AM EDT,$0.55,17
20260727,KBO-MOVY-FG-000ABKU5I43KKM0-DORS000-GTE-P00015,07/27/26 11:10 AM EDT,$0.49,98
20260727,KBO-MOVY-FG-000ABKU5I43KKM0-DORS000-GTE-P00015,07/27/26 11:11 AM EDT,$0.43,98
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-TERS000,07/27/26 11:12 AM EDT,$0.46,20
20260727,MLB-TRUNS-IT5-02HOSF3DOK1VH80-GTE-P00045,07/27/26 11:13 AM EDT,$0.47,45
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 11:16 AM EDT,$0.45,38
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 11:16 AM EDT,$0.56,44
20260727,MLB-MOVY-IT5-02HOT9R0OK1VNTG-BOOX000-GTE-P00005,07/27/26 11:18 AM EDT,$0.55,17
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 11:18 AM EDT,$0.57,16
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 11:18 AM EDT,$0.55,263
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:19 AM EDT,$0.46,210
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 11:20 AM EDT,$0.56,10
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 11:20 AM EDT,$0.57,17
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 11:23 AM EDT,$0.56,236
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 11:23 AM EDT,$0.64,7
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 11:25 AM EDT,$0.57,16
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:30 AM EDT,$0.43,84
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:31 AM EDT,$0.45,10
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:35 AM EDT,$0.43,338
20260727,MLB-TRUNS-IT5-02HOSF34OK1VGU8-GTE-P00045,07/27/26 11:37 AM EDT,$0.43,16
20260727,MLB-MOVY-IT5-02HOT9V9OK1VNE0-NYES000-GTE-P00005,07/27/26 11:38 AM EDT,$0.52,18
20260727,MLB-WIN-IT5-02HOT9V9OK1VNE0-NYES000,07/27/26 11:39 AM EDT,$0.60,16
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 11:40 AM EDT,$0.64,37
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:40 AM EDT,$0.43,83
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:42 AM EDT,$0.45,33
20260727,MLB-WIN-IT5-02HOT9V9OK1VNE0-NYES000,07/27/26 11:43 AM EDT,$0.60,32
20260727,MLB-MOVY-IT5-02HOT9V9OK1VNE0-NYES000-GTE-P00005,07/27/26 11:43 AM EDT,$0.52,10
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 11:44 AM EDT,$0.48,302
20260727,MLB-TRUNS-IT5-02HOSF03OK1VHG0-GTE-P00045,07/27/26 11:45 AM EDT,$0.47,45
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 11:46 AM EDT,$0.43,16
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 11:47 AM EDT,$0.55,17
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 11:49 AM EDT,$0.64,8
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 11:50 AM EDT,$0.55,26
20260727,MLB-TRUNS-IT5-02HOT9VAOK1VM3G-GTE-P00045,07/27/26 11:51 AM EDT,$0.48,37
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 11:52 AM EDT,$0.57,54
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 11:54 AM EDT,$0.56,8
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 11:55 AM EDT,$0.55,61
20260727,MLB-MOVY-IT5-02HOSF5NOK1VG6O-WALS000-GTE-P00005,07/27/26 11:56 AM EDT,$0.49,15
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 12:02 PM EDT,$0.55,30
20260727,MLB-WIN-IT5-02HOSF3DOK1VH80-CIDS000,07/27/26 12:03 PM EDT,$0.65,25
20260727,MLB-TRUNS-IT5-02HOSF03OK1VHG0-GTE-P00045,07/27/26 12:04 PM EDT,$0.47,54
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 12:04 PM EDT,$0.44,21
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 12:05 PM EDT,$0.48,20
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 12:08 PM EDT,$0.55,30
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 12:08 PM EDT,$0.64,25
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 12:08 PM EDT,$0.55,5
20260727,MLB-MOVY-IT5-02HOSF5NOK1VG6O-WALS000-GTE-P00005,07/27/26 12:08 PM EDT,$0.49,19
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 12:09 PM EDT,$0.48,17
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 12:09 PM EDT,$0.48,55
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 12:10 PM EDT,$0.56,4
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 12:12 PM EDT,$0.55,439
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 12:13 PM EDT,$0.55,29
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 12:14 PM EDT,$0.56,43
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-TERS000,07/27/26 12:15 PM EDT,$0.45,53
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 12:17 PM EDT,$0.55,8
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 12:17 PM EDT,$0.57,10
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 12:18 PM EDT,$0.55,17
20260727,MLB-TRUNS-IT5-02HOSF7EOK1VGP0-GTE-P00055,07/27/26 12:19 PM EDT,$0.47,59
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 12:19 PM EDT,$0.55,17
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 12:19 PM EDT,$0.47,40
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 12:20 PM EDT,$0.47,102
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 12:21 PM EDT,$0.55,26
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 12:21 PM EDT,$0.43,50
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 12:22 PM EDT,$0.45,53
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 12:22 PM EDT,$0.47,61
20260727,KBO-WIN-FG-000ABKVAI43KK20-KIES000,07/27/26 12:24 PM EDT,$0.26,7
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-PHES000,07/27/26 12:24 PM EDT,$0.64,11
20260727,MLB-MOVY-IT5-02HOT9R0OK1VNTG-BOOX000-GTE-P00005,07/27/26 12:25 PM EDT,$0.55,17
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 12:28 PM EDT,$0.47,26
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 12:29 PM EDT,$0.43,42
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-SERS000,07/27/26 12:30 PM EDT,$0.56,17
20260727,MLB-WIN-IT5-02HOSF1BOK1VH78-NYTS000,07/27/26 12:30 PM EDT,$0.52,50
20260727,MLB-TRUNS-IT5-02HOSF2TOK1VH9O-GTE-P00045,07/27/26 12:32 PM EDT,$0.43,16
20260727,MLB-MOVY-IT5-02HOT9V9OK1VNE0-NYES000-GTE-P00005,07/27/26 12:35 PM EDT,$0.53,90
20260727,MLB-WIN-IT5-02HOSF2TOK1VH9O-TERS000,07/27/26 12:36 PM EDT,$0.46,10
20260727,MLB-WIN-IT5-02HOSF34OK1VGU8-MINS001,07/27/26 12:37 PM EDT,$0.38,25
20260727,MLB-WIN-IT5-02HOT9VAOK1VM3G-LALS000,07/27/26 12:38 PM EDT,$0.51,94
20260727,MLB-WIN-IT5-02HOSF1BOK1VH78-NYTS000,07/27/26 12:38 PM EDT,$0.51,94
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 12:40 PM EDT,$0.55,35
20260727,MLB-MOVY-IT5-02HOSF2TOK1VH9O-SERS000-GTE-P00005,07/27/26 12:40 PM EDT,$0.45,239
20260727,MLB-MOVY-IT5-02HOSF34OK1VGU8-PHES000-GTE-P00005,07/27/26 12:40 PM EDT,$0.55,17
20260727,MLB-TRUNS-IT5-02HOSF5NOK1VG6O-GTE-P00055,07/27/26 12:41 PM EDT,$0.50,9
20260727,MLB-MOVY-IT5-02HOSF3DOK1VH80-CIDS000-GTE-P00005,07/27/26 12:42 PM EDT,$0.55,131
20260727,MLB-WIN-IT5-02HOSF5NOK1VG6O-WALS000,07/27/26 12:44 PM EDT,$0.57,8
