Business Date,Symbol,Status,Open Interest,Trade Volume,High Price (USD),Low Price (USD),Settlement/Last Trade Price (USD),Maturity Date and Time (ET)
20260820,BSA-MOVY-FG-03VTJNM14O0H5SO-SALO021-GTE-P00025,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-MOVY-FG-03VTJNM14O0H5SO-SALO021-GTE-P00035,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-MOVY-FG-03VTJNM14O0H5SO-SALO021-GTE-P00045,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-01O3841KVVTH05G-GTE-P00005,Open,0,0,,,,09/21/26 03:00 PM EDT
20260820,BSA-TGLS-FG-01O3841KVVTH05G-GTE-P00015,Open,0,0,,,,09/21/26 03:00 PM EDT
20260820,BSA-TGLS-FG-01O3841KVVTH05G-GTE-P00025,Open,0,0,,,,09/21/26 03:00 PM EDT
20260820,BSA-TGLS-FG-01O3841KVVTH05G-GTE-P00035,Open,0,0,,,,09/21/26 03:00 PM EDT
20260820,BSA-TGLS-FG-01O3841KVVTH05G-GTE-P00045,Open,0,0,,,,09/21/26 03:00 PM EDT
20260820,BSA-TGLS-FG-01O3841KVVTH05G-GTE-P00055,Open,0,0,,,,09/21/26 03:00 PM EDT
20260820,BSA-TGLS-FG-01O3844MVVTH07G-GTE-P00005,Open,0,0,,,,09/21/26 05:30 PM EDT
20260820,BSA-TGLS-FG-01O3844MVVTH07G-GTE-P00015,Open,0,0,,,,09/21/26 05:30 PM EDT
20260820,BSA-TGLS-FG-01O3844MVVTH07G-GTE-P00025,Open,0,0,,,,09/21/26 05:30 PM EDT
20260820,BSA-TGLS-FG-01O3844MVVTH07G-GTE-P00035,Open,0,0,,,,09/21/26 05:30 PM EDT
20260820,BSA-TGLS-FG-01O3844MVVTH07G-GTE-P00045,Open,0,0,,,,09/21/26 05:30 PM EDT
20260820,BSA-TGLS-FG-01O3844MVVTH07G-GTE-P00055,Open,0,0,,,,09/21/26 05:30 PM EDT
20260820,BSA-TGLS-FG-01O3847OVVTH1K8-GTE-P00005,Open,0,0,,,,09/23/26 07:00 PM EDT
20260820,BSA-TGLS-FG-01O3847OVVTH1K8-GTE-P00015,Open,0,0,,,,09/23/26 07:00 PM EDT
20260820,BSA-TGLS-FG-01O3847OVVTH1K8-GTE-P00025,Open,0,0,,,,09/23/26 07:00 PM EDT
20260820,BSA-TGLS-FG-01O3847OVVTH1K8-GTE-P00035,Open,0,0,,,,09/23/26 07:00 PM EDT
20260820,BSA-TGLS-FG-01O3847OVVTH1K8-GTE-P00045,Open,0,0,,,,09/23/26 07:00 PM EDT
20260820,BSA-TGLS-FG-01O3847OVVTH1K8-GTE-P00055,Open,0,0,,,,09/23/26 07:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNIR4O0H5LG-GTE-P00005,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNIR4O0H5LG-GTE-P00015,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNIR4O0H5LG-GTE-P00025,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNIR4O0H5LG-GTE-P00035,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNIR4O0H5LG-GTE-P00045,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNIR4O0H5LG-GTE-P00055,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNK74O0H4PG-GTE-P00005,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNK74O0H4PG-GTE-P00015,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNK74O0H4PG-GTE-P00025,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNK74O0H4PG-GTE-P00035,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNK74O0H4PG-GTE-P00045,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNK74O0H4PG-GTE-P00055,Open,0,0,,,,09/22/26 03:00 PM EDT
20260820,BSA-TGLS-FG-03VTJNKG4O0H5G8-GTE-P00005,Open,0,0,,,,09/22/26 06:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNKG4O0H5G8-GTE-P00015,Open,0,0,,,,09/22/26 06:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNKG4O0H5G8-GTE-P00025,Open,0,0,,,,09/22/26 06:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNKG4O0H5G8-GTE-P00035,Open,0,0,,,,09/22/26 06:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNKG4O0H5G8-GTE-P00045,Open,0,0,,,,09/22/26 06:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNKG4O0H5G8-GTE-P00055,Open,0,0,,,,09/22/26 06:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNLL4O0H5LO-GTE-P00005,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNLL4O0H5LO-GTE-P00015,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNLL4O0H5LO-GTE-P00025,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNLL4O0H5LO-GTE-P00035,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNLL4O0H5LO-GTE-P00045,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNLL4O0H5LO-GTE-P00055,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNM14O0H5SO-GTE-P00005,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNM14O0H5SO-GTE-P00015,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNM14O0H5SO-GTE-P00025,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNM14O0H5SO-GTE-P00035,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNM14O0H5SO-GTE-P00045,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,BSA-TGLS-FG-03VTJNM14O0H5SO-GTE-P00055,Open,0,0,,,,09/22/26 05:30 PM EDT
20260820,FRIENDLYCLUB-BTMSC-FG-01DQLDJKTLKPIUO-BINARY,Settled,0,0,,,$0.00,09/19/26 02:30 PM EDT
20260820,FRIENDLYCLUB-BTMSC-FG-01DQTLN5TMSVGT0-BINARY,Settled,0,0,,,$1.00,09/17/26 08:30 AM EDT
20260820,FRIENDLYCLUB-DWIN-FG-01DQLDJKTLKPIUO-CANO027,Settled,0,0,,,$0.00,09/19/26 02:30 PM EDT
20260820,FRIENDLYCLUB-DWIN-FG-01DQLDJKTLKPIUO-DRAW,Settled,0,0,,,$1.00,09/19/26 02:30 PM EDT
20260820,FRIENDLYCLUB-DWIN-FG-01DQLDJKTLKPIUO-SANO017,Settled,0,114,$0.56,$0.42,$0.00,09/19/26 02:30 PM EDT
20260820,FRIENDLYCLUB-DWIN-FG-01DQTLN5TMSVGT0-BAFC029,Settled,0,0,,,$0.00,09/17/26 08:30 AM EDT
20260820,FRIENDLYCLUB-DWIN-FG-01DQTLN5TMSVGT0-DRAW,Settled,0,0,,,$0.00,09/17/26 08:30 AM EDT
20260820,FRIENDLYCLUB-DWIN-FG-01DQTLN5TMSVGT0-PENG011,Settled,0,0,,,$1.00,09/17/26 08:30 AM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-ALOU001,Open,295,11,$0.39,$0.38,$0.39,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-ALSI001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-CAET002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-CHEN010,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-CHRD005,Open,28,18,$0.10,$0.10,$0.10,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-DAAS002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-DEER006,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-FEST001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-GRAL001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-JOEN013,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-KYOD001,Open,9,9,$0.20,$0.20,$0.20,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-KYON009,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-LOER005,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-MANG014,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-MAON031,Open,1122,0,,,$0.08,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-MIER024,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-NOEL002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-PARD003,Open,1,0,,,$0.17,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-RIAY002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-ROAN009,Open,16,0,,,$0.05,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-SACI002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-SCIN001,Open,10,0,,,$0.09,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-SCON006,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-STBB001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-WIER010,Open,0,0,,,,09/22/26 01:00 PM EDT
20260820,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00005,Open,0,0,,,,07/24/26 10:30 AM EDT
20260820,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00015,Open,0,0,,,,07/24/26 10:30 AM EDT
20260820,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00025,Open,0,0,,,,07/24/26 10:30 AM EDT
20260820,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00035,Open,0,0,,,,07/24/26 10:30 AM EDT
20260820,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00045,Open,0,0,,,,07/24/26 10:30 AM EDT
20260820,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00055,Open,0,0,,,,07/24/26 10:30 AM EDT
20260820,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00065,Open,0,0,,,,07/24/26 10:30 AM EDT
20260820,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00075,Open,0,0,,,,07/24/26 10:30 AM EDT
