Business Date,Symbol,Transaction Date and Time,Last Price (USD),Last Quantity
20260706,NPB-WIN-FG-00C5A2B4KUSBLA0-HIRP000,07/04/26 12:13 AM EDT,$0.39,121
20260706,KBO-WIN-FG-00C05J36KVMU7U8-KTON000,07/04/26 12:33 AM EDT,$0.56,86
20260706,KBO-WIN-FG-00C05J04KVMU618-HAES000,07/04/26 12:39 AM EDT,$0.52,27
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 12:39 AM EDT,$0.60,40
20260706,NPB-WIN-FG-00C5A2B4KUSBLA0-HARS001,07/04/26 12:40 AM EDT,$0.65,37
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00065,07/04/26 12:41 AM EDT,$0.46,44
20260706,KBO-WIN-FG-00C05J04KVMU618-LGNS000,07/04/26 12:47 AM EDT,$0.51,20
20260706,KBO-WIN-FG-00C05J47KVMU6T0-KIRS000,07/04/26 12:48 AM EDT,$0.41,23
20260706,KBO-WIN-FG-00C05J5VKVMU7SG-SANS000,07/04/26 12:50 AM EDT,$0.59,24
20260706,KBO-WIN-FG-00C5A6L2KUS7GR0-DORS000,07/04/26 12:50 AM EDT,$0.63,23
20260706,KBO-WIN-FG-00C05J47KVMU6T0-NCOS000,07/04/26 12:50 AM EDT,$0.61,23
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 12:52 AM EDT,$0.60,8
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:06 AM EDT,$0.48,10
20260706,NPB-WIN-FG-00C5A2B4KUSBLA0-HARS001,07/04/26 01:07 AM EDT,$0.66,33
20260706,KBO-WIN-FG-00C05J04KVMU618-LGNS000,07/04/26 01:07 AM EDT,$0.50,40
20260706,NPB-TRUNS-FG-00C5A2BLKUSBL9O-GTE-P00075,07/04/26 01:08 AM EDT,$0.56,85
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:08 AM EDT,$0.48,200
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:09 AM EDT,$0.50,961
20260706,NPB-TRUNS-FG-00C5A2B4KUSBLA0-GTE-P00055,07/04/26 01:09 AM EDT,$0.47,4
20260706,NPB-WIN-FG-00C5A2EPKUSBKF8-TOES000,07/04/26 01:09 AM EDT,$0.44,4
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-CHES000,07/04/26 01:10 AM EDT,$0.46,3
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:10 AM EDT,$0.53,29
20260706,KBO-WIN-FG-00C05J47KVMU6T0-KIRS000,07/04/26 01:10 AM EDT,$0.42,11
20260706,NPB-MOVY-FG-00C5A2F0KUSBLH0-YOTS000-GTE-P00015,07/04/26 01:11 AM EDT,$0.36,1000
20260706,NPB-MOVY-FG-00C5A2F0KUSBLH0-YOTS000-GTE-P00025,07/04/26 01:12 AM EDT,$0.27,434
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:12 AM EDT,$0.47,20
20260706,NPB-TRUNS-FG-00C5A2BLKUSBL9O-GTE-P00085,07/04/26 01:12 AM EDT,$0.47,70
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:12 AM EDT,$0.54,17
20260706,NPB-MOVY-FG-00C5A2F0KUSBLH0-CHNS000-GTE-P00005,07/04/26 01:14 AM EDT,$0.48,100
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00045,07/04/26 01:14 AM EDT,$0.68,100
20260706,NPB-TRUNS-FG-00C5A2BLKUSBL9O-GTE-P00085,07/04/26 01:14 AM EDT,$0.45,43
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:15 AM EDT,$0.53,29
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-CHES000,07/04/26 01:15 AM EDT,$0.60,309
20260706,NPB-MOVY-FG-00C5A2F0KUSBLH0-CHNS000-GTE-P00005,07/04/26 01:15 AM EDT,$0.48,1
20260706,NPB-MOVY-FG-00C5A2F0KUSBLH0-CHNS000-GTE-P00005,07/04/26 01:16 AM EDT,$0.46,3
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-CHES000,07/04/26 01:16 AM EDT,$0.60,295
20260706,KBO-WIN-FG-00C05J36KVMU7U8-KTON000,07/04/26 01:18 AM EDT,$0.56,172
20260706,KBO-WIN-FG-00C05J04KVMU618-HAES000,07/04/26 01:18 AM EDT,$0.54,178
20260706,KBO-WIN-FG-00C05J5VKVMU7SG-SANS000,07/04/26 01:18 AM EDT,$0.60,19
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:18 AM EDT,$0.41,23
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00065,07/04/26 01:18 AM EDT,$0.51,100
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:18 AM EDT,$0.45,53
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:18 AM EDT,$0.42,689
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:19 AM EDT,$0.47,3
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00075,07/04/26 01:19 AM EDT,$0.38,100
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:19 AM EDT,$0.44,48
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:19 AM EDT,$0.44,192
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:19 AM EDT,$0.62,40
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:19 AM EDT,$0.43,11
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:19 AM EDT,$0.62,791
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00065,07/04/26 01:19 AM EDT,$0.50,100
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:19 AM EDT,$0.43,690
20260706,KBO-WIN-FG-00C05J5VKVMU7SG-SANS000,07/04/26 01:19 AM EDT,$0.60,274
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:19 AM EDT,$0.62,31
20260706,NPB-TRUNS-FG-00C5A2BLKUSBL9O-GTE-P00075,07/04/26 01:19 AM EDT,$0.54,114
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:19 AM EDT,$0.42,681
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00075,07/04/26 01:20 AM EDT,$0.39,77
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:20 AM EDT,$0.46,625
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-CHES000,07/04/26 01:20 AM EDT,$0.59,57
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00065,07/04/26 01:20 AM EDT,$0.51,19
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:20 AM EDT,$0.44,108
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:20 AM EDT,$0.44,50
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:20 AM EDT,$0.43,701
20260706,NPB-MOVY-FG-00C5A2F0KUSBLH0-YOTS000-GTE-P00015,07/04/26 01:20 AM EDT,$0.48,18
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:21 AM EDT,$0.39,731
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:21 AM EDT,$0.43,408
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00055,07/04/26 01:21 AM EDT,$0.65,67
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00065,07/04/26 01:21 AM EDT,$0.56,81
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:21 AM EDT,$0.38,23
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:22 AM EDT,$0.38,125
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:22 AM EDT,$0.45,10
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00075,07/04/26 01:22 AM EDT,$0.45,24
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:22 AM EDT,$0.64,15
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-CHES000,07/04/26 01:22 AM EDT,$0.58,1
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-CHES000,07/04/26 01:22 AM EDT,$0.58,16
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:22 AM EDT,$0.38,497
20260706,NPB-TRUNS-FG-00C5A2BLKUSBL9O-GTE-P00075,07/04/26 01:22 AM EDT,$0.53,45
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:23 AM EDT,$0.46,740
20260706,NPB-TRUNS-FG-00C5A2BLKUSBL9O-GTE-P00075,07/04/26 01:23 AM EDT,$0.47,9
20260706,NPB-TRUNS-FG-00C5A2BLKUSBL9O-GTE-P00075,07/04/26 01:23 AM EDT,$0.47,91
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:23 AM EDT,$0.46,740
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:23 AM EDT,$0.66,58
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-FUKS000,07/04/26 01:23 AM EDT,$0.47,591
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-CHES000,07/04/26 01:23 AM EDT,$0.56,379
20260706,NPB-TRUNS-FG-00C5A2F0KUSBLH0-GTE-P00075,07/04/26 01:24 AM EDT,$0.45,17
20260706,NPB-TRUNS-FG-00C5A2BLKUSBL9O-GTE-P00065,07/04/26 01:24 AM EDT,$0.60,26
20260706,NPB-MOVY-FG-00C5A2F0KUSBLH0-YOTS000-GTE-P00015,07/04/26 01:24 AM EDT,$0.52,92
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:24 AM EDT,$0.36,526
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:24 AM EDT,$0.36,99
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:24 AM EDT,$0.36,625
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-CHNS000,07/04/26 01:24 AM EDT,$0.36,406
20260706,NPB-MOVY-FG-00C5A2F0KUSBLH0-YOTS000-GTE-P00015,07/04/26 01:24 AM EDT,$0.53,20
20260706,NPB-WIN-FG-00C5A2BLKUSBL9O-CHES000,07/04/26 01:24 AM EDT,$0.58,91
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:24 AM EDT,$0.67,89
20260706,NPB-WIN-FG-00C5A2F0KUSBLH0-YOTS000,07/04/26 01:24 AM EDT,$0.67,826
