Business Date,Symbol,Transaction Date and Time,Last Price (USD),Last Quantity
20260902,MLB-TRUNS-FG-01DU74ETTMPQ70G-GTE-P00075,09/02/26 12:00 AM EDT,$0.46,13
20260902,MLB-MOVY-FG-01DU748TTMPQ6E8-NYES000-GTE-P00035,09/02/26 12:00 AM EDT,$0.42,8
20260902,MLB-TRUNS-FG-01DU74ETTMPQ70G-GTE-P00075,09/02/26 12:00 AM EDT,$0.46,80
20260902,MLB-WIN-FG-01DU74ETTMPQ70G-PHES000,09/02/26 12:00 AM EDT,$0.96,17
20260902,MLB-WIN-FG-01DU748TTMPQ6E8-NYES000,09/02/26 12:00 AM EDT,$0.97,5
20260902,MLB-MOVY-FG-01DU748TTMPQ6E8-NYES000-GTE-P00015,09/02/26 12:00 AM EDT,$0.89,109
20260902,MLB-TRUNS-FG-01DU748TTMPQ6E8-GTE-P00105,09/02/26 12:00 AM EDT,$0.49,9
20260902,MLB-MOVY-FG-01DU748TTMPQ6E8-NYES000-GTE-P00035,09/02/26 12:00 AM EDT,$0.42,6
20260902,MLB-WIN-FG-014BV2UHLBSKP38-TERS000,09/02/26 12:00 AM EDT,$0.61,15
20260902,MLB-WIN-FG-01DU748TTMPQ6E8-NYES000,09/02/26 12:00 AM EDT,$0.95,39
20260902,MLB-MOVY-FG-01DU748TTMPQ6E8-NYES000-GTE-P00035,09/02/26 12:00 AM EDT,$0.45,42
20260902,MLB-MOVY-FG-01DU7496TMPQ68G-STLS000-GTE-P00055,09/02/26 12:00 AM EDT,$0.50,28
20260902,MLB-MOVY-FG-01DU748TTMPQ6E8-NYES000-GTE-P00035,09/02/26 12:00 AM EDT,$0.45,80
20260902,MLB-TRUNS-FG-01DU74ETTMPQ70G-GTE-P00055,09/02/26 12:00 AM EDT,$0.94,93
20260902,MLB-MOVY-FG-01DU748TTMPQ6E8-NYES000-GTE-P00025,09/02/26 12:00 AM EDT,$0.64,16
20260902,COMBO-11435627916644948893,09/02/26 12:00 AM EDT,$0.60,1
20260902,MLB-PHRN-FG-01DU748TTMPQ6E8-BECE001-GTE-P00005,09/02/26 12:00 AM EDT,$0.08,11
20260902,MLB-WIN-FG-014BUR57LBSMVIG-BAES000,09/02/26 12:00 AM EDT,$0.61,15
20260902,MLB-MOVY-FG-01DU748TTMPQ6E8-NYES000-GTE-P00025,09/02/26 12:00 AM EDT,$0.64,938
20260902,COMBO-13927600709976260732,09/02/26 12:00 AM EDT,$0.12,30
20260902,MLB-WIN-FG-01DU748TTMPQ6E8-NYES000,09/02/26 12:00 AM EDT,$0.97,9
20260902,MLB-MOVY-FG-01DU74ETTMPQ70G-PHES000-GTE-P00055,09/02/26 12:00 AM EDT,$0.15,1000
20260902,MLB-WIN-FG-01DU7496TMPQ68G-LARS000,09/02/26 12:00 AM EDT,$0.06,71
20260902,MLB-MOVY-FG-014BUR34LBSMUQ0-TOYS000-GTE-P00015,09/02/26 12:00 AM EDT,$0.39,86
20260902,MLB-WIN-FG-014BUR34LBSMUQ0-CLNS000,09/02/26 12:00 AM EDT,$0.47,20
20260902,MLB-MOVY-FG-01DU748TTMPQ6E8-NYES000-GTE-P00035,09/02/26 12:00 AM EDT,$0.43,106
20260902,MLB-WIN-FG-01DU7496TMPQ68G-STLS000,09/02/26 12:00 AM EDT,$0.95,57
20260902,MLB-TRUNS-FG-01DU748TTMPQ6E8-GTE-P00105,09/02/26 12:00 AM EDT,$0.46,35
20260902,COMBO-475875019231735935,09/02/26 12:00 AM EDT,$0.04,130
20260902,MLB-TRUNS-FG-01DU748TTMPQ6E8-GTE-P00105,09/02/26 12:00 AM EDT,$0.48,100
