Business Date,Symbol,Transaction Date and Time,Last Price (USD),Last Quantity
20260824,MLB-TRUNS-I1-00UCIRKKF48ML9O-GTE-P00005,08/24/26 07:15 AM EDT,$0.43,16
20260824,MLB-TRUNS-I1-00UCIRL8F48MKHO-GTE-P00025,08/24/26 07:16 AM EDT,$0.16,5
20260824,MLB-TRUNS-I1-00UCI6TQF48HUQO-GTE-P00015,08/24/26 07:16 AM EDT,$0.20,12
20260824,MLB-TRUNS-I1-00UCIRLJF48MKJ8-GTE-P00005,08/24/26 07:16 AM EDT,$0.42,11
20260824,MLB-TRUNS-I1-00UCIRL8F48MKHO-GTE-P00005,08/24/26 07:22 AM EDT,$0.53,40
20260824,LIGAMX-TGLS-FG-0145BJ3UL8S492G-GTE-P00005,08/24/26 07:25 AM EDT,$0.24,3
20260824,MLB-TRUNS-I1-00UCIRGDF48MKKO-GTE-P00005,08/24/26 07:25 AM EDT,$0.41,11
20260824,LPA-TGLS-FG-014BUKUCLBSRVP8-GTE-P00035,08/24/26 07:25 AM EDT,$0.01,54
20260824,MLB-MOVY-IT5-00UCIRJRF48MK88-CLNS000-GTE-P00005,08/24/26 07:31 AM EDT,$0.53,31
20260824,MLB-TRUNS-I1-00UCIRHVF48MKSG-GTE-P00025,08/24/26 07:39 AM EDT,$0.18,26
20260824,MLB-TRUNS-I1-00UCIRKKF48ML9O-GTE-P00005,08/24/26 07:39 AM EDT,$0.43,8
20260824,MLB-TRUNS-I1-00UCIRJRF48MK88-GTE-P00015,08/24/26 07:40 AM EDT,$0.29,6
20260824,LIGAMX-TGLS-FG-0145BJ3UL8S492G-GTE-P00005,08/24/26 07:40 AM EDT,$0.24,1
20260824,MLB-PHRR-FG-00UCIRKKF48ML9O-KELE000-GTE-P00005,08/24/26 07:44 AM EDT,$0.75,12
20260824,MLB-TRUNS-I1-00UCIRGDF48MKKO-GTE-P00005,08/24/26 07:52 AM EDT,$0.41,16
20260824,MLB-MOVY-IT5-00UCIRKKF48ML9O-TBYS000-GTE-P00005,08/24/26 07:52 AM EDT,$0.44,51
20260824,MLS-TGLS-FG-00CFA7ITKT7DD88-GTE-P00005,08/24/26 07:53 AM EDT,$0.97,103
20260824,MLS-TGLS-FG-00CFA7ITKT7DD88-GTE-P00005,08/24/26 07:53 AM EDT,$0.97,22
20260824,MLS-TGLS-FG-00CFA7ITKT7DD88-GTE-P00005,08/24/26 07:53 AM EDT,$0.96,125
20260824,MLB-TRUNS-I1-00UCIRKKF48ML9O-GTE-P00005,08/24/26 07:53 AM EDT,$0.43,42
20260824,LIGAMX-TGLS-FG-0145BJ3UL8S492G-GTE-P00055,08/24/26 07:54 AM EDT,$0.04,1
20260824,MLB-TRUNS-I1-00UCI6U0F48HVQ8-GTE-P00005,08/24/26 07:55 AM EDT,$0.39,52
20260824,MLB-TRUNS-I1-00UCIRGDF48MKKO-GTE-P00005,08/24/26 07:55 AM EDT,$0.41,54
20260824,MLB-TRUNS-I1-00UCIRLJF48MKJ8-GTE-P00005,08/24/26 07:55 AM EDT,$0.42,55
20260824,MLB-TRUNS-I1-00UCIRKKF48ML9O-GTE-P00005,08/24/26 07:55 AM EDT,$0.51,9
20260824,MLS-TGLS-FG-00CFA7JHKT7DCR0-GTE-P00015,08/24/26 07:56 AM EDT,$0.91,108
20260824,MLS-TGLS-FG-00CFA7JHKT7DCR0-GTE-P00015,08/24/26 07:56 AM EDT,$0.86,108
20260824,MLB-MOVY-IT5-00UCIRGDF48MKKO-BOOX000-GTE-P00005,08/24/26 07:56 AM EDT,$0.39,49
20260824,LIGAMX-TGLS-FG-0145BJ3UL8S492G-GTE-P00055,08/24/26 07:57 AM EDT,$0.12,1
20260824,MLB-PHRR-FG-00UCI6U0F48HVQ8-KYER003-GTE-P00015,08/24/26 08:10 AM EDT,$0.50,19
20260824,MLB-PHRR-FG-00UCI6U0F48HVQ8-BRSH000-GTE-P00015,08/24/26 08:10 AM EDT,$0.41,23
20260824,MLB-PHRR-FG-00UCIRKKF48ML9O-KELE000-GTE-P00045,08/24/26 08:10 AM EDT,$0.13,35
20260824,MLB-PHRR-FG-00UCIRLJF48MKJ8-JALL000-GTE-P00015,08/24/26 08:11 AM EDT,$0.50,19
20260824,MLB-PHRR-FG-00UCIRLJF48MKJ8-XATS000-GTE-P00015,08/24/26 08:12 AM EDT,$0.41,35
20260824,MLB-TRUNS-I1-00UCIRLJF48MKJ8-GTE-P00005,08/24/26 08:18 AM EDT,$0.50,21
20260824,MLB-TRUNS-I1-00UCIRGDF48MKKO-GTE-P00005,08/24/26 08:18 AM EDT,$0.41,24
20260824,MLB-PHRR-FG-00UCIRJRF48MK88-ZATO000-GTE-P00015,08/24/26 08:19 AM EDT,$0.53,18
20260824,MLB-PHRR-FG-00UCIRJ2F48MLC0-MICH001-GTE-P00015,08/24/26 08:19 AM EDT,$0.59,18
20260824,MLB-PHRR-FG-00UCIRJ2F48MLC0-PENG000-GTE-P00025,08/24/26 08:19 AM EDT,$0.47,51
20260824,MLB-TRUNS-I1-00UCIRGDF48MKKO-GTE-P00005,08/24/26 08:20 AM EDT,$0.41,8
20260824,MLS-MOVY-FG-00CFA7JHKT7DCR0-CFAL001-GTE-P00015,08/24/26 08:21 AM EDT,$0.02,506
20260824,MLB-TRUNS-I1-00UCIRLJF48MKJ8-GTE-P00005,08/24/26 08:21 AM EDT,$0.42,21
20260824,MLS-MOVY-FG-00CFA7JHKT7DCR0-CFAL001-GTE-P00015,08/24/26 08:22 AM EDT,$0.02,101
20260824,MLS-MOVY-FG-00CFA7JHKT7DCR0-CFAL001-GTE-P00015,08/24/26 08:22 AM EDT,$0.06,101
20260824,MLS-BTMSC-FG-00CFA7ITKT7DD88-BINARY,08/24/26 08:23 AM EDT,$0.65,150
20260824,MLB-MOVY-IT5-00UCI6TQF48HUQO-CIDS000-GTE-P00005,08/24/26 08:24 AM EDT,$0.55,52
20260824,MLS-MOVY-FG-00CFA7JHKT7DCR0-CFAL001-GTE-P00015,08/24/26 08:26 AM EDT,$0.02,101
20260824,MLS-TGLS-FG-00CFA7ITKT7DD88-GTE-P00005,08/24/26 08:26 AM EDT,$0.97,510
20260824,MLS-MOVY-FG-00CFA7JHKT7DCR0-CFAL001-GTE-P00015,08/24/26 08:26 AM EDT,$0.07,101
20260824,MLS-TGLS-FG-00CFA7ITKT7DD88-GTE-P00005,08/24/26 08:26 AM EDT,$0.99,100
20260824,MLS-TGLS-FG-00CFA7ITKT7DD88-GTE-P00005,08/24/26 08:26 AM EDT,$0.96,610
20260824,MLB-PHRR-FG-00UCIRGDF48MKKO-ANIO000-GTE-P00005,08/24/26 08:27 AM EDT,$0.68,7
20260824,MLS-MOVY-FG-00CFA7JHKT7DCR0-CFAL001-GTE-P00015,08/24/26 08:27 AM EDT,$0.07,506
20260824,MLB-PHRR-FG-00UCIRL8F48MKHO-KAER000-GTE-P00055,08/24/26 08:28 AM EDT,$0.10,54
20260824,MLS-TGLS-FG-00CFA7ITKT7DD88-GTE-P00055,08/24/26 08:29 AM EDT,$0.08,106
20260824,MLS-TGLS-FG-00CFA7ITKT7DD88-GTE-P00055,08/24/26 08:29 AM EDT,$0.06,22
20260824,MLB-TRUNS-I1-00UCIRGDF48MKKO-GTE-P00005,08/24/26 08:29 AM EDT,$0.41,81
20260824,MLB-PHRR-FG-00UCIRJRF48MK88-JOEZ004-GTE-P00015,08/24/26 08:29 AM EDT,$0.57,16
20260824,MLB-TRUNS-I1-00UCI6U0F48HVQ8-GTE-P00005,08/24/26 08:29 AM EDT,$0.39,79
20260824,MLS-TGLS-FG-00CFA7JHKT7DCR0-GTE-P00015,08/24/26 08:32 AM EDT,$0.92,107
20260824,MLS-TGLS-FG-00CFA7JHKT7DCR0-GTE-P00015,08/24/26 08:33 AM EDT,$0.86,107
20260824,MLB-TRUNS-I1-00UCIRL8F48MKHO-GTE-P00005,08/24/26 08:34 AM EDT,$0.54,41
20260824,MLS-TGLS-FG-00CFA7NKKT7DCF8-GTE-P00005,08/24/26 08:35 AM EDT,$0.95,516
20260824,MLS-TGLS-FG-00CFA7NKKT7DCF8-GTE-P00005,08/24/26 08:35 AM EDT,$0.94,516
20260824,MLS-MOVY-FG-014ADTMDLBGB5MG-COEW003-GTE-P00005,08/24/26 08:36 AM EDT,$0.50,193
20260824,MLS-MOVY-FG-014ADTMDLBGB5MG-COEW003-GTE-P00005,08/24/26 08:37 AM EDT,$0.49,189
20260824,MLS-MOVY-FG-014ADTMDLBGB5MG-COEW003-GTE-P00005,08/24/26 08:39 AM EDT,$0.49,11
20260824,MLS-MOVY-FG-014ADTMDLBGB5MG-COEW003-GTE-P00005,08/24/26 08:39 AM EDT,$0.53,7
20260824,MLB-PHRR-FG-00UCIRKKF48ML9O-KELE000-GTE-P00015,08/24/26 08:43 AM EDT,$0.52,27
20260824,MLB-TRUNS-I1-00UCI6U0F48HVQ8-GTE-P00005,08/24/26 08:46 AM EDT,$0.39,15
